,row_id,x,y,accuracy,time,place_id
22155789,22155789,2.421,2.1317,62,354373,3958678140
22156114,22156114,2.3792,2.063,23,497083,3455925971
22157031,22157031,2.2755,2.4314,23,607861,1596232660
22157336,22157336,2.4194,2.1443,69,537066,1378382790
22157932,22157932,2.2004,2.3371,306,483403,9775192577
22158094,22158094,2.1048,2.3752,60,683241,8980163153
22158111,22158111,2.3101,2.3022,48,347933,5065630545
22158595,22158595,2.2436,2.3373,25,734856,2437620236
22158753,22158753,2.0447,2.1192,73,744715,4726736726
22158884,22158884,2.3562,2.1431,63,753452,8211738452
22159255,22159255,2.0906,2.256,176,213626,3600238406
22159630,22159630,2.3536,2.2626,65,636850,4707444542
22160188,22160188,2.0309,2.4238,56,306531,5737973743
22160331,22160331,2.379,2.245,63,330883,6989100050
22161811,22161811,2.477,2.0564,151,746323,3110411977
22161832,22161832,2.471,2.0655,10,197894,1953428724
22163508,22163508,2.2964,2.0961,10,533720,8463691149
22163529,22163529,2.0425,2.4847,161,642941,5674526599
22163815,22163815,2.0242,2.2848,92,149517,7200786396
22163895,22163895,2.2011,2.0321,43,456495,2285707987
22165381,22165381,2.0897,2.1649,62,744665,2850087121
22165415,22165415,2.2188,2.3044,34,386039,7247882702
22166309,22166309,2.058,2.4496,76,492454,5737973743
22167245,22167245,2.3851,2.4752,119,212972,2879029322
22167357,22167357,2.4737,2.2004,4,131337,8635054095
22167470,22167470,2.0841,2.0401,77,576227,5831595982
22167523,22167523,2.2609,2.2025,60,423388,8635054095
22167763,22167763,2.4562,2.1673,13,373146,4257308167
22168172,22168172,2.3262,2.1695,408,285172,5594593912
22168287,22168287,2.4245,2.3713,168,210911,3615845346
22168309,22168309,2.0599,2.0617,64,648298,5831595982
22168390,22168390,2.1687,2.0795,68,300095,4060061233
22169712,22169712,2.3193,2.4828,85,754250,7309958589
22169743,22169743,2.2987,2.2615,6,39028,3733805904
22170408,22170408,2.0495,2.4867,7,412146,9904182060
22170445,22170445,2.3885,2.4035,93,678241,2286217801
22170865,22170865,2.025,2.3669,171,467892,6612358638
22171708,22171708,2.0749,2.2966,16,55937,2946155544
22172268,22172268,2.2961,2.1881,85,656572,9983648790
22172321,22172321,2.3817,2.0437,172,667103,2225211839
22172481,22172481,2.3437,2.009,48,548501,1648494054
22172575,22172575,2.2411,2.0757,71,207520,7727090889
22172785,22172785,2.2627,2.1511,7,182836,6693520845
22172930,22172930,2.4649,2.3083,2,614379,3890840369
22173831,22173831,2.2903,2.074,62,449803,3455925971
22174022,22174022,2.4625,2.3512,69,327860,4980449560
22174435,22174435,2.4883,2.3292,169,396990,4980449560
22174949,22174949,2.3091,2.4625,159,710112,2879029322
22175037,22175037,2.452,2.1162,55,762972,1288374589
22175459,22175459,2.1906,2.4719,71,108976,8636259224
22175970,22175970,2.1666,2.2939,10,372940,5996801204
22177590,22177590,2.0907,2.477,53,86457,2813387656
22177621,22177621,2.2774,2.2081,424,646774,2636621520
22178661,22178661,2.4236,2.2332,58,331784,5336109353
22178917,22178917,2.3486,2.0883,38,733712,5554161390
22179575,22179575,2.0779,2.2919,24,503744,9328313378
22179702,22179702,2.1221,2.3791,52,744004,8980163153
22179716,22179716,2.3226,2.1914,35,546309,8635054095
22180040,22180040,2.3228,2.2928,21,176128,4261838374
22180176,22180176,2.0282,2.0707,9,595943,8274792176
22180211,22180211,2.3364,2.3561,20,485771,1590988153
22181193,22181193,2.3295,2.0942,175,705040,8283681418
22181428,22181428,2.0274,2.3645,167,658316,5249140576
22181517,22181517,2.4408,2.0231,107,644133,4037921321
22181567,22181567,2.4743,2.1961,51,358807,2798916564
22181654,22181654,2.0855,2.2441,13,308058,1882937204
22182566,22182566,2.2347,2.4993,50,327967,8636259224
22182734,22182734,2.1852,2.0125,63,738477,1877229383
22182852,22182852,2.357,2.1564,28,772661,5610599037
22183321,22183321,2.1276,2.3023,11,370285,5996801204
22183450,22183450,2.2648,2.1004,71,286555,9929803766
22183820,22183820,2.184,2.2924,54,378966,5996801204
22184394,22184394,2.3421,2.0306,49,535324,4748128613
22184420,22184420,2.2163,2.4956,84,400414,6376369269
22185265,22185265,2.4855,2.3244,75,154735,8421868147
22185819,22185819,2.3725,2.3668,18,759336,1590988153
22186128,22186128,2.2083,2.1287,66,223019,7431930642
22186905,22186905,2.3909,2.3734,60,365425,5967678921
22188977,22188977,2.2004,2.1559,6,392670,9411632641
22189776,22189776,2.1018,2.0794,166,264917,1247398579
22189819,22189819,2.4527,2.2203,72,322823,4372969211
22189987,22189987,2.3545,2.2679,62,618635,4556103271
22190619,22190619,2.1965,2.2084,67,111799,4027129926
22191084,22191084,2.4833,2.2496,65,537220,5265295166
22191686,22191686,2.4432,2.0353,74,343186,9118212765
22192303,22192303,2.2151,2.2996,39,586250,9775192577
22192328,22192328,2.4914,2.2743,19,63671,5265295166
22192761,22192761,2.112,2.3534,5,380062,6612358638
22194919,22194919,2.2268,2.3145,10,429371,5996801204
22195111,22195111,2.2351,2.259,52,607751,1207701286
22195193,22195193,2.3165,2.1314,87,372079,8283681418
22195577,22195577,2.4301,2.1214,67,11769,3958678140
22195814,22195814,2.3231,2.399,19,338713,7547963563
22197656,22197656,2.2455,2.3182,62,342211,9775192577
22197660,22197660,2.2333,2.3662,144,614262,3615845346
22197704,22197704,2.1914,2.221,57,196831,4027129926
22197755,22197755,2.3999,2.2768,55,538432,1171913248
22197786,22197786,2.1913,2.018,77,783102,7143574187
22197809,22197809,2.1593,2.2147,50,428271,8635054095
22197862,22197862,2.122,2.1688,61,402053,9499358753
22198737,22198737,2.1258,2.3825,60,472460,5682148659
22199888,22199888,2.4232,2.222,74,390973,1891783132
22200626,22200626,2.3628,2.1412,11,395625,6400942871
22200832,22200832,2.0557,2.2885,69,442182,7200786396
22200892,22200892,2.0408,2.4368,11,548696,5737973743
22201303,22201303,2.1774,2.101,18,191062,7707520131
22201616,22201616,2.1211,2.1182,41,658315,7871572134
22201618,22201618,2.3339,2.281,65,736185,4556103271
22202583,22202583,2.2105,2.1261,29,391872,2896274551
22202995,22202995,2.4484,2.0388,30,30835,1026507711
22202999,22202999,2.3952,2.0799,5,186003,5373881646
22203080,22203080,2.16,2.0118,13,404067,4213399514
22203142,22203142,2.4619,2.3698,103,702984,5967678921
22203325,22203325,2.1724,2.1083,1,669835,5455714062
22203616,22203616,2.1809,2.3289,18,205265,8914246980
22203937,22203937,2.2827,2.3566,19,395753,6830875272
22204594,22204594,2.2393,2.3294,59,151033,9775192577
22205414,22205414,2.3674,2.0578,72,482268,3455925971
22206014,22206014,2.3978,2.2094,16,629122,2636621520
22207077,22207077,2.0484,2.1602,45,557586,6232319657
22208226,22208226,2.3181,2.2545,27,776378,8329829655
22208713,22208713,2.2888,2.3345,71,632860,1763501324
22208831,22208831,2.345,2.0738,59,527059,5048587154
22210511,22210511,2.0332,2.317,57,767369,9461621422
22210571,22210571,2.4054,2.2225,35,394264,2798916564
22210663,22210663,2.3023,2.356,8,734646,5819752598
22210977,22210977,2.2557,2.1002,256,640837,9427381460
22210992,22210992,2.2411,2.1918,1,148914,5487991137
22211061,22211061,2.2044,2.2056,157,205108,4027129926
22211400,22211400,2.2215,2.2917,38,579383,1171913248
22211623,22211623,2.4262,2.0743,58,25780,6551263469
22211671,22211671,2.1089,2.3994,55,68426,8980163153
22211827,22211827,2.0581,2.2956,37,737940,2326073244
22211972,22211972,2.0429,2.4946,67,106490,5843601955
22212113,22212113,2.4545,2.2853,79,648337,7327800834
22212192,22212192,2.1187,2.1052,76,229737,4907914053
22212526,22212526,2.2226,2.2669,35,766084,7517008495
22212655,22212655,2.0413,2.4498,69,585876,5737973743
22212900,22212900,2.2277,2.4993,21,772555,5126068724
22213188,22213188,2.0813,2.1238,5,148313,8805392384
22213221,22213221,2.3915,2.1164,88,540894,8283681418
22213727,22213727,2.3123,2.1898,74,80184,6016954753
22213995,22213995,2.2364,2.0038,58,65942,3539133103
22214806,22214806,2.4907,2.3122,63,382173,7446401171
22214932,22214932,2.4889,2.1947,69,229059,2798916564
22215573,22215573,2.3882,2.245,71,325695,4206192102
22215954,22215954,2.0112,2.4103,60,214408,1725082831
22216426,22216426,2.4213,2.3445,78,762813,4980449560
22216440,22216440,2.4879,2.0636,64,360972,6024996273
22217491,22217491,2.448,2.001,503,331744,1026507711
22217498,22217498,2.0846,2.1225,67,722115,4907914053
22217545,22217545,2.0116,2.4156,63,60698,7058877770
22217565,22217565,2.0534,2.4158,54,696989,6914819828
22217894,22217894,2.3392,2.2509,109,467568,8329829655
22218409,22218409,2.3927,2.0243,8,354775,1412788381
22218854,22218854,2.3035,2.2794,65,190155,3733805904
22219063,22219063,2.4491,2.3078,171,147014,7327800834
22219151,22219151,2.3003,2.1912,1,310807,7226320408
22219933,22219933,2.0468,2.3701,56,591801,2870156931
22219950,22219950,2.0436,2.0671,39,491546,3455925971
22219964,22219964,2.3698,2.2583,65,697675,5201352257
22220071,22220071,2.2692,2.3512,41,617579,8708549361
22220654,22220654,2.1807,2.352,74,61350,8914246980
22221497,22221497,2.0591,2.0954,158,580142,4495329161
22221694,22221694,2.3303,2.2874,163,694755,4556103271
22221869,22221869,2.231,2.3131,57,421097,9775192577
22222215,22222215,2.146,2.0537,62,732976,8901439897
22222228,22222228,2.4537,2.2798,10,463557,5611157367
22223050,22223050,2.4574,2.1204,417,531673,1160427200
22223393,22223393,2.1766,2.1512,54,722310,3105513359
22223483,22223483,2.4532,2.0096,80,674381,5434425937
22223506,22223506,2.0279,2.2858,11,33059,7200786396
22223631,22223631,2.0817,2.1368,5,64690,2571144009
22224151,22224151,2.3784,2.2824,65,208550,6201971924
22224425,22224425,2.0331,2.3062,73,439352,5996801204
22224784,22224784,2.0346,2.4347,68,476414,5737973743
22224860,22224860,2.4374,2.3894,68,558451,6178218782
22226127,22226127,2.4285,2.0229,58,649908,1026507711
22226658,22226658,2.2533,2.0844,70,387538,7727090889
22226720,22226720,2.2987,2.1611,168,256970,5594593912
22226801,22226801,2.3438,2.1047,29,391953,2308224127
22227345,22227345,2.1527,2.0998,9,626381,4858955216
22228795,22228795,2.3045,2.2634,68,321191,3733805904
22229031,22229031,2.0624,2.0749,175,736293,1247398579
22229608,22229608,2.2109,2.0522,179,613295,5434425937
22229704,22229704,2.2661,2.3122,63,602344,9775192577
22230108,22230108,2.3351,2.1451,3,686105,7960034876
22230553,22230553,2.4873,2.1986,57,380722,7842906061
22230750,22230750,2.4707,2.2372,8,653401,8743478277
22231580,22231580,2.3976,2.2487,77,216298,9804124209
22232675,22232675,2.4209,2.1607,70,484122,3958678140
22232831,22232831,2.4086,2.4753,44,462592,6211413976
22234883,22234883,2.4445,2.294,210,164350,7327800834
22235018,22235018,2.4188,2.4857,57,623861,3881689965
22235590,22235590,2.0763,2.4238,12,524240,6914819828
22235927,22235927,2.2483,2.2148,103,211760,1207701286
22235955,22235955,2.0455,2.2938,66,215987,6557183895
22236136,22236136,2.4616,2.2516,158,675686,7168649657
22236272,22236272,2.4659,2.4293,56,342934,5806536504
22236740,22236740,2.2099,2.3424,101,421325,5882510939
22236766,22236766,2.0727,2.1122,7,2742,2571144009
22237254,22237254,2.2809,2.3297,12,533790,9775192577
22237292,22237292,2.188,2.0495,26,492444,9081968124
22237420,22237420,2.0982,2.3939,59,785660,8980163153
22237737,22237737,2.4267,2.0184,50,765228,8660608034
22238322,22238322,2.4014,2.2117,67,770636,1891783132
22238699,22238699,2.488,2.2474,169,29047,7168649657
22239469,22239469,2.3177,2.2983,8,745244,5968003607
22239955,22239955,2.0667,2.4995,102,97565,3926374830
22240260,22240260,2.2574,2.0806,75,371660,7727090889
22241306,22241306,2.3789,2.2676,3,95882,2819110495
22241519,22241519,2.1115,2.3893,79,118765,8980163153
22241862,22241862,2.4371,2.2432,751,664188,5336109353
22241909,22241909,2.0684,2.4413,25,748216,1806089245
22242106,22242106,2.4647,2.032,76,279827,2951103405
22242196,22242196,2.479,2.0016,72,331030,5525134064
22242406,22242406,2.1293,2.0339,49,374244,1877229383
22242508,22242508,2.1906,2.2591,10,289395,9163418858
22243086,22243086,2.2378,2.379,63,557792,3610237287
22243485,22243485,2.3131,2.2004,61,240991,8635054095
22243802,22243802,2.4309,2.1336,78,24865,3958678140
22244347,22244347,2.4641,2.4198,56,297437,5806536504
22244552,22244552,2.4886,2.4669,26,607630,2879029322
22244987,22244987,2.0564,2.4716,441,225883,8686405783
22245203,22245203,2.372,2.2085,27,584345,2636621520
22245726,22245726,2.2332,2.3842,20,618290,3610237287
22245727,22245727,2.0816,2.3735,93,735121,8980163153
22245990,22245990,2.3332,2.2128,67,739425,9799635093
22247105,22247105,2.4414,2.2884,65,195458,6339928285
22247274,22247274,2.1002,2.2837,36,579818,1943232802
22247331,22247331,2.2506,2.0807,65,220356,7727090889
22248766,22248766,2.0729,2.2417,61,146684,1882937204
22248867,22248867,2.0991,2.4214,40,606543,4727163874
22248994,22248994,2.0449,2.2498,205,687352,1882937204
22249169,22249169,2.4336,2.1348,52,44904,3958678140
22249275,22249275,2.3158,2.2577,3,166506,8329829655
22249416,22249416,2.2473,2.3382,153,732523,3497670086
22249426,22249426,2.2143,2.4588,590,396291,8561077637
22249474,22249474,2.17,2.1314,64,118599,7431930642
22249671,22249671,2.3968,2.0236,65,524484,7702049746
22249995,22249995,2.3037,2.3557,7,759197,1590988153
22250126,22250126,2.3129,2.2782,10,200300,3733805904
22250174,22250174,2.2501,2.322,57,648322,9775192577
22250334,22250334,2.1349,2.0722,87,714149,8901439897
22250422,22250422,2.2966,2.1834,62,619306,8635054095
22250687,22250687,2.3218,2.3572,57,285377,5819752598
22251449,22251449,2.1525,2.0677,161,192093,4060061233
22252149,22252149,2.4458,2.2733,59,60652,5611157367
22252186,22252186,2.0854,2.1288,63,135162,2571144009
22252577,22252577,2.482,2.3196,55,355303,9007022249
22252636,22252636,2.1649,2.0067,65,554195,1877229383
22253666,22253666,2.4731,2.2024,167,161294,6415973399
22253848,22253848,2.3181,2.2161,9,188975,9799635093
22254198,22254198,2.4672,2.2221,11,8950,9628078490
22255173,22255173,2.0522,2.4798,64,149963,5674526599
22256066,22256066,2.3065,2.3346,43,780022,4443776587
22256479,22256479,2.4879,2.3033,14,624028,7446401171
22256616,22256616,2.3584,2.095,61,353291,6609528716
22256910,22256910,2.3144,2.1895,73,20299,8635054095
22257094,22257094,2.0545,2.4118,8,91825,6914819828
22257158,22257158,2.38,2.407,60,248621,1366565827
22257405,22257405,2.3211,2.2371,80,735430,2215885112
22257710,22257710,2.3944,2.2486,67,57719,7885119289
22258453,22258453,2.2624,2.0917,60,512731,7727090889
22258617,22258617,2.4243,2.398,162,729177,3615845346
22259646,22259646,2.1036,2.0978,5,117414,4858955216
22260056,22260056,2.4523,2.3229,66,551151,4980449560
22260102,22260102,2.1745,2.4741,135,350812,2745931062
22260271,22260271,2.0042,2.0301,175,476558,2285707987
22260869,22260869,2.0691,2.0631,53,537430,1247398579
22261240,22261240,2.3345,2.3778,44,709487,5967678921
22261385,22261385,2.2174,2.2135,67,201823,9786352208
22261482,22261482,2.2933,2.2675,7,79745,1754990946
22261536,22261536,2.3575,2.2644,76,373666,2819110495
22262039,22262039,2.3863,2.2747,174,687257,4707444542
22262078,22262078,2.1831,2.1286,16,640081,4926736392
22262147,22262147,2.1306,2.2171,6,88982,9021444238
22262956,22262956,2.0626,2.06,669,595595,2842463785
22263331,22263331,2.4613,2.2983,135,480922,7327800834
22263587,22263587,2.1884,2.1819,60,567469,9311396375
22263641,22263641,2.3226,2.2312,21,378520,9361618682
22264395,22264395,2.3548,2.2587,162,671474,4707444542
22264645,22264645,2.4446,2.3243,155,657903,1281439014
22264909,22264909,2.058,2.2488,68,298612,1882937204
22264940,22264940,2.0918,2.0611,179,324375,1247398579
22265336,22265336,2.3546,2.4614,25,588610,5971252160
22266645,22266645,2.0565,2.4822,307,506861,3661555534
22266887,22266887,2.4978,2.3302,64,565919,3359704573
22267019,22267019,2.4718,2.1605,68,554462,1353609798
22267204,22267204,2.332,2.1615,2,633758,3002793420
22267217,22267217,2.245,2.1037,65,326764,9929803766
22268008,22268008,2.3408,2.09,68,543294,6609528716
22268079,22268079,2.4136,2.3177,267,708075,4891942888
22268081,22268081,2.1427,2.0796,12,364447,5373881646
22268299,22268299,2.1749,2.1245,65,194440,7431930642
22268692,22268692,2.0295,2.3094,66,767374,9461621422
22268999,22268999,2.1947,2.1982,36,507385,4027129926
22269261,22269261,2.1069,2.0497,35,622964,3197745311
22269512,22269512,2.2701,2.2086,746,247141,4027129926
22269633,22269633,2.3341,2.3161,194,785768,2326073244
22269998,22269998,2.2091,2.3357,30,153725,9775192577
22270133,22270133,2.4665,2.1585,65,620565,1378382790
22271182,22271182,2.2019,2.109,13,85961,1675006636
22271614,22271614,2.0889,2.4891,7,381942,5392071818
22271644,22271644,2.0448,2.2896,55,332836,5996801204
22271682,22271682,2.3781,2.2926,27,390892,4891942888
22271963,22271963,2.4479,2.4885,60,218696,2615125270
22272046,22272046,2.2621,2.3998,190,151574,7547963563
22272921,22272921,2.0998,2.1112,69,724759,4907914053
22273318,22273318,2.3442,2.2529,67,47792,6999024158
22273322,22273322,2.2508,2.0911,14,140150,8968965707
22273391,22273391,2.4014,2.2975,16,677655,8608978734
22273392,22273392,2.0877,2.0408,67,420654,5831595982
22274190,22274190,2.3306,2.2845,67,730496,4556103271
22274548,22274548,2.1859,2.1278,64,181138,7431930642
22274762,22274762,2.0829,2.1454,65,176207,2860908164
22275002,22275002,2.338,2.0905,188,55292,9427381460
22275097,22275097,2.3371,2.2466,48,713800,2215885112
22275817,22275817,2.4289,2.4351,40,675618,7398982187
22275853,22275853,2.133,2.1607,151,390224,8769899617
22275890,22275890,2.3516,2.2657,50,779472,9804124209
22276483,22276483,2.3009,2.1183,10,376876,8283681418
22276707,22276707,2.0714,2.1742,30,371916,2850087121
22277083,22277083,2.121,2.389,65,346567,3869813743
22277190,22277190,2.0859,2.3619,58,121940,6612358638
22277914,22277914,2.3856,2.3108,14,181723,4261838374
22277944,22277944,2.0342,2.3666,7,678391,1522749199
22277992,22277992,2.0005,2.4428,4,190185,6914819828
22278107,22278107,2.2989,2.4344,16,307418,5955648598
22278521,22278521,2.3864,2.4722,151,126448,8913970044
22279360,22279360,2.2477,2.2388,1,268382,4916560511
22279442,22279442,2.4277,2.0167,167,10820,1026507711
22279550,22279550,2.1932,2.1876,68,357595,4027129926
22279559,22279559,2.351,2.2445,75,490285,2819110495
22280080,22280080,2.4071,2.1487,150,537410,3958678140
22280114,22280114,2.3611,2.2775,37,178974,2819110495
22280700,22280700,2.4467,2.1964,5,101845,2636621520
22281101,22281101,2.4049,2.281,2,150483,2819110495
22281745,22281745,2.1658,2.0596,68,710208,8901439897
22281857,22281857,2.0342,2.4239,71,493847,5737973743
22282273,22282273,2.2493,2.4964,35,394163,8636259224
22283049,22283049,2.0706,2.1349,7,673608,8805392384
22283431,22283431,2.1808,2.3385,61,334959,8914246980
22283486,22283486,2.2337,2.1078,69,487982,9929803766
22284301,22284301,2.3207,2.1087,288,487258,1544732032
22285394,22285394,2.1364,2.3797,152,207119,3869813743
22286186,22286186,2.3636,2.4924,73,421815,7309958589
22286295,22286295,2.4559,2.2234,92,598227,4372969211
22287384,22287384,2.12,2.122,27,681938,8805392384
22287759,22287759,2.0442,2.4311,70,319495,5737973743
22288644,22288644,2.2699,2.2762,171,685928,4707444542
22289054,22289054,2.1854,2.4209,57,352205,1958886325
